region,season,phase,lag,n_days,anom_mean
okinawa,AUG,2,10,46,-0.7614368878060431
okinawa,AUG,3,0,3,13.984693057955758
okinawa,AUG,3,5,6,0.872620537876406
okinawa,AUG,3,10,13,-2.045948864707373
okinawa,AUG,4,0,5,-0.46257086825149557
okinawa,AUG,4,5,7,0.02744205361448589
okinawa,AUG,4,10,9,3.098388663275275
okinawa,AUG,5,0,17,1.5757375638698476
okinawa,AUG,5,5,18,2.487595507494409
okinawa,AUG,5,10,14,-2.982966924258758
okinawa,AUG,6,0,17,-2.740077037433334
okinawa,AUG,6,5,19,-2.759618078278571
okinawa,AUG,6,10,19,1.2846291278264443
okinawa,AUG,7,0,0,
okinawa,AUG,7,5,1,21.3370730917551
okinawa,AUG,7,10,1,0.4376917149531113
okinawa,AUG,8,0,14,0.04169121981771734
okinawa,AUG,8,5,11,14.024799408917653
okinawa,AUG,8,10,11,4.268485565774958
